stimulus_id,word_position,word,word_clean,length,length_prev,length_prevprev,frequency,frequency_prev,frequency_prevprev,total_fixation_duration,skip_rate,surprisal_first3chars,surprisal_word,surprisal_word_prev,surprisal_word_prevprev
42,12,"often.""",often,5.0,4.0,6.0,5.41,6.0,5.19,123.90625,0.5625,0.247884520345444,1.624525213856998,7.562192533897544,4.841514733521663
43,0,Individual,individual,10.0,0.0,0.0,5.0,0.0,0.0,541.25,0.0,7.049122971216896,10.157978983286368,0.0,0.0
43,1,investors,investors,9.0,10.0,0.0,4.34,5.0,0.0,553.625,0.09375,5.782115148892322,6.983472577918464,10.157978983286368,0.0
43,2,are,are,3.0,9.0,10.0,6.74,4.34,5.0,195.28125,0.5,2.263342225226893,2.284405026666523,6.983472577918464,10.157978983286368
43,3,still,still,5.0,3.0,9.0,5.92,6.74,4.34,240.46875,0.3125,4.470530175608374,4.481488277673115,2.284405026666523,6.983472577918464
43,4,angry,angry,5.0,5.0,3.0,4.66,5.92,6.74,255.0625,0.3125,7.034944258953757,7.249989584044922,4.481488277673115,2.284405026666523
43,5,about,about,5.0,5.0,5.0,6.4,4.66,5.92,209.09375,0.625,1.419200161087268,1.4200065182019015,7.249989584044922,4.481488277673115
43,6,program,program,7.0,5.0,5.0,5.27,6.4,4.66,579.84375,0.125,6.3276266020856795,12.782779191318518,1.4200065182019015,7.249989584044922
43,7,"trading,",trading,7.0,7.0,5.0,4.63,5.27,6.4,396.46875,0.09375,5.737785120039042,12.0128225155148,12.782779191318518,1.4200065182019015
43,8,Mr.,mr,2.0,7.0,7.0,5.69,4.63,5.27,106.0625,0.6875,7.568332961495919,7.570625226624777,12.0128225155148,12.782779191318518
43,9,Quackenbush,quackenbush,11.0,2.0,7.0,1.92,5.69,4.63,843.03125,0.0,8.230155580700142,12.7112573720117,7.570625226624777,12.0128225155148
43,10,says.,says,4.0,11.0,2.0,5.49,1.92,5.69,167.8125,0.40625,2.6458396405908076,3.23487309112906,12.7112573720117,7.570625226624777
44,0,Would,would,5.0,0.0,0.0,6.27,0.0,0.0,305.90625,0.0,8.702069541868777,8.871453197299795,0.0,0.0
44,1,Mr.,mr,2.0,5.0,0.0,5.69,6.27,0.0,164.375,0.5625,8.793320442748039,8.79706587342182,8.871453197299795,0.0
44,2,Antori,antori,6.0,2.0,5.0,0.0,5.69,6.27,553.03125,0.0,7.852967777287311,19.084025862222184,8.79706587342182,8.871453197299795
44,3,ever,ever,4.0,6.0,2.0,5.66,0.0,5.69,281.78125,0.375,5.433917744603569,6.639848007755454,19.084025862222184,8.79706587342182
44,4,get,get,3.0,4.0,6.0,6.28,5.66,0.0,234.71875,0.4375,3.3205380838417753,3.322861070184601,6.639848007755454,19.084025862222184
44,5,back,back,4.0,3.0,4.0,6.04,6.28,5.66,315.03125,0.1875,3.5446572623080925,3.6080488433300246,3.322861070184601,6.639848007755454
44,6,in?,in,2.0,4.0,3.0,7.27,6.04,6.28,16.8125,0.9375,4.878279723965093,4.878279723965093,3.6080488433300246,3.322861070184601
45,0,"Typically,",typically,9.0,0.0,0.0,4.62,0.0,0.0,420.53125,0.0,7.96294976888581,10.911736058044958,0.0,0.0
45,1,a,a,1.0,9.0,0.0,7.36,4.62,0.0,15.0,0.90625,5.56327669054404,2.6931346095144075,10.911736058044958,0.0
45,2,margin,margin,6.0,1.0,9.0,4.27,7.36,4.62,380.46875,0.125,6.125256507170823,10.882455434926188,2.6931346095144075,10.911736058044958
45,3,call,call,4.0,6.0,1.0,5.51,4.27,7.36,266.84375,0.34375,4.526515164582406,4.663083972655826,10.882455434926188,2.6931346095144075
45,4,occurs,occurs,6.0,4.0,6.0,4.34,5.51,4.27,487.65625,0.1875,4.401311839610177,4.434565750209675,4.663083972655826,10.882455434926188
45,5,when,when,4.0,6.0,4.0,6.37,4.34,5.51,282.53125,0.1875,0.5334082649356588,0.584408547321047,4.434565750209675,4.663083972655826
45,6,the,the,3.0,4.0,6.0,7.73,6.37,4.34,114.21875,0.71875,1.3926846633230523,1.5041806035693526,0.584408547321047,4.434565750209675
45,7,price,price,5.0,3.0,4.0,5.23,7.73,6.37,225.84375,0.3125,5.2880063317052475,6.565200265739982,1.5041806035693526,0.584408547321047
45,8,of,of,2.0,5.0,3.0,7.4,5.23,7.73,70.65625,0.84375,0.6669502847023736,0.6669502847023736,6.565200265739982,1.5041806035693526
45,9,a,a,1.0,2.0,5.0,7.36,7.4,5.23,85.8125,0.6875,2.164410719410178,0.766203472984408,0.6669502847023736,6.565200265739982
45,10,stock,stock,5.0,1.0,2.0,4.93,7.36,7.4,277.6875,0.28125,2.120696169616572,2.150722102087286,0.766203472984408,0.6669502847023736
45,11,falls,falls,5.0,5.0,1.0,4.63,4.93,7.36,151.90625,0.46875,2.4750756118172816,2.5725022792604975,2.150722102087286,0.766203472984408
45,12,below,below,5.0,5.0,5.0,5.05,4.63,4.93,326.03125,0.25,0.5403085397429734,0.541857079042039,2.5725022792604975,2.150722102087286
45,13,75%,NUM%,3.0,5.0,5.0,4.6,5.05,4.63,227.53125,0.4375,9.588025753083372,9.881640941211032,0.541857079042039,2.5725022792604975
45,14,of,of,2.0,3.0,5.0,7.4,4.6,5.05,110.0,0.71875,0.3569216292032706,0.3569216292032706,9.881640941211032,0.541857079042039
45,15,its,its,3.0,2.0,3.0,6.14,7.4,4.6,192.3125,0.53125,0.8044371829062911,0.805319134653999,0.3569216292032706,9.881640941211032
45,16,original,original,8.0,3.0,2.0,5.16,6.14,7.4,348.15625,0.0625,2.8661272250206267,2.9675341695251447,0.805319134653999,0.3569216292032706
45,17,value.,value,5.0,8.0,3.0,5.15,5.16,6.14,116.59375,0.71875,2.064328204881349,2.65976079632469,2.9675341695251447,0.805319134653999
46,0,The,the,3.0,0.0,0.0,7.73,0.0,0.0,189.15625,0.03125,3.1110667518296595,3.2821558427250777,0.0,0.0
46,1,company's,company's,9.0,3.0,0.0,4.31,7.73,0.0,559.1875,0.125,5.1406103958444085,8.846725593926452,3.2821558427250777,0.0
46,2,U.S.,us,2.0,9.0,3.0,5.31,4.31,7.73,297.15625,0.34375,6.762849723903173,6.813232482460798,8.846725593926452,3.2821558427250777
46,3,performance,performance,11.0,2.0,9.0,5.16,5.31,4.31,559.53125,0.03125,7.646782526461429,8.43302753091795,6.813232482460798,8.846725593926452
46,4,was,was,3.0,11.0,2.0,6.82,5.16,5.31,189.90625,0.65625,2.7639001869456905,2.786736095742903,8.43302753091795,6.813232482460798
46,5,helped,helped,6.0,3.0,11.0,4.88,6.82,5.16,330.4375,0.15625,5.720675388217675,6.627274244389792,2.786736095742903,8.43302753091795
46,6,by,by,2.0,6.0,3.0,6.66,4.88,6.82,85.28125,0.78125,0.3776278115992042,0.3776278115992042,6.627274244389792,2.786736095742903
46,8,record,record,6.0,0.0,2.0,5.21,0.0,6.66,453.15625,0.09375,4.823236797513324,6.384934943705602,0.0,0.3776278115992042
46,9,quarter,quarter,7.0,6.0,0.0,4.72,5.21,0.0,474.84375,0.21875,4.437634679418345,5.702370812886841,6.384934943705602,0.0
46,10,for,for,3.0,7.0,6.0,7.01,4.72,5.21,194.78125,0.6875,1.815995394974088,1.818675353103643,5.702370812886841,6.384934943705602
46,11,new,new,3.0,3.0,7.0,6.25,7.01,4.72,325.0625,0.4375,4.037804846421544,4.100275359203508,1.818675353103643,5.702370812886841
46,12,"customers,""",customers,9.0,3.0,3.0,4.78,6.25,7.01,442.03125,0.03125,3.4975650007849666,5.021430681624459,4.100275359203508,1.818675353103643
46,13,he,he,2.0,9.0,3.0,6.69,4.78,6.25,142.625,0.5,5.521485001881658,5.521485001881658,5.021430681624459,4.100275359203508
46,14,said.,said,4.0,2.0,9.0,6.01,6.69,4.78,214.84375,0.4375,0.1960919598560622,0.5223922796749747,5.521485001881658,5.021430681624459
47,0,That,that,4.0,0.0,0.0,7.01,0.0,0.0,213.65625,0.0,5.978484325758492,6.877434294876519,0.0,0.0
47,1,will,will,4.0,4.0,0.0,6.45,7.01,0.0,217.8125,0.59375,5.226567071929979,5.258542878503397,6.877434294876519,0.0
47,2,spur,spur,4.0,4.0,4.0,3.66,6.45,7.01,215.59375,0.34375,9.881956955663624,9.94242024357779,5.258542878503397,6.877434294876519
47,3,Tandem's,tandem's,8.0,4.0,4.0,0.0,3.66,6.45,534.375,0.0,10.563732498461867,17.895056328314297,9.94242024357779,5.258542878503397
47,4,growth.,growth,6.0,8.0,4.0,5.03,0.0,3.66,142.0,0.46875,4.340464395442034,5.954182456948125,17.895056328314297,9.94242024357779
48,0,This,this,4.0,0.0,0.0,6.82,0.0,0.0,302.65625,0.0,4.784374885908639,4.86083295500292,0.0,0.0
48,1,may,may,3.0,4.0,0.0,5.98,6.82,0.0,392.5625,0.46875,6.111050738769928,6.120004390202223,4.86083295500292,0.0
48,2,sound,sound,5.0,3.0,4.0,5.15,5.98,6.82,348.1875,0.25,1.8754160863929297,1.8780245795007957,6.120004390202223,4.86083295500292
48,3,strangely,strangely,9.0,5.0,3.0,3.67,5.15,5.98,521.375,0.09375,3.6211933001655865,8.872585379174115,1.8780245795007957,6.120004390202223
48,4,optimistic.,optimistic,10.0,9.0,5.0,3.87,3.67,5.15,443.25,0.03125,5.8254726525323335,7.857128862182456,8.872585379174115,1.8780245795007957
49,0,Of,of,2.0,0.0,0.0,7.4,0.0,0.0,211.90625,0.03125,6.973450113325093,6.973450113325093,0.0,0.0
49,1,"course,",course,6.0,2.0,0.0,5.44,7.4,0.0,189.96875,0.28125,0.9326188229978332,1.2613471413124566,6.973450113325093,0.0
49,2,the,the,3.0,6.0,2.0,7.73,5.44,7.4,117.125,0.53125,1.60806972173733,2.2595200951559224,1.2613471413124566,6.973450113325093
49,3,health,health,6.0,3.0,6.0,5.44,7.73,5.44,255.3125,0.34375,6.236067909065028,8.181706994598663,2.2595200951559224,1.2613471413124566
49,4,of,of,2.0,6.0,3.0,7.4,5.44,7.73,95.28125,0.6875,1.968223507266238,1.968223507266238,8.181706994598663,2.2595200951559224
49,5,the,the,3.0,2.0,6.0,7.73,7.4,5.44,145.84375,0.59375,1.252988245806776,1.3427932285182749,1.968223507266238,8.181706994598663
49,6,economy,economy,7.0,3.0,2.0,4.87,7.73,7.4,209.0625,0.34375,4.592632323119744,4.814374842662414,1.3427932285182749,1.968223507266238
49,7,will,will,4.0,7.0,3.0,6.45,4.87,7.73,150.1875,0.4375,3.134417946017603,3.1363047950512595,4.814374842662414,1.3427932285182749
49,8,be,be,2.0,4.0,7.0,6.79,6.45,4.87,72.625,0.75,1.8179828307033183,1.8179828307033183,3.1363047950512595,4.814374842662414
49,9,threatened,threatened,10.0,2.0,4.0,4.36,6.79,6.45,358.4375,0.03125,6.614497869893828,7.181268611922878,1.8179828307033183,3.1363047950512595
49,10,if,if,2.0,10.0,2.0,6.47,4.36,6.79,24.1875,0.875,1.5176991301045106,1.5176991301045106,7.181268611922878,1.8179828307033183
49,11,the,the,3.0,2.0,10.0,7.73,6.47,4.36,169.40625,0.59375,1.1591410396034405,1.282550832731275,1.5176991301045106,7.181268611922878
49,12,market,market,6.0,3.0,2.0,5.29,7.73,6.47,220.25,0.28125,5.357687892490645,5.711440212520969,1.282550832731275,1.5176991301045106
49,13,continues,continues,9.0,6.0,3.0,4.79,5.29,7.73,320.1875,0.15625,3.1355605300847955,3.3034838769894037,5.711440212520969,1.282550832731275
49,14,to,to,2.0,9.0,6.0,7.43,4.79,5.29,103.625,0.8125,0.1174100563116553,0.1174100563116553,3.3034838769894037,5.711440212520969
49,15,dive,dive,4.0,2.0,9.0,4.12,7.43,4.79,305.59375,0.1875,6.467326250051222,7.972897173113843,0.1174100563116553,3.3034838769894037
49,16,this,this,4.0,4.0,2.0,6.82,4.12,7.43,195.6875,0.375,6.245707692366167,6.265418164997158,7.972897173113843,0.1174100563116553
49,17,week.,week,4.0,4.0,4.0,5.56,6.82,4.12,113.09375,0.65625,3.767206064405883,4.90976865034331,6.265418164997158,7.972897173113843
50,0,A,a,1.0,0.0,0.0,7.36,0.0,0.0,180.5,0.03125,8.596486897309102,4.037898283739537,0.0,0.0
50,1,Dow,dow,3.0,1.0,0.0,3.63,7.36,0.0,199.15625,0.46875,9.423412582094937,12.011486497677078,4.037898283739537,0.0
50,2,spokeswoman,spokeswoman,11.0,3.0,1.0,3.12,3.63,7.36,640.5,0.03125,6.973980613491172,7.818718506857099,12.011486497677078,4.037898283739537
50,3,declined,declined,8.0,11.0,3.0,4.21,3.12,3.63,319.9375,0.0625,2.4736055071161545,2.4789043919977765,7.818718506857099,12.011486497677078
50,4,to,to,2.0,8.0,11.0,7.43,4.21,3.12,48.125,0.8125,0.104588404700685,0.104588404700685,2.4789043919977765,7.818718506857099
50,5,comment,comment,7.0,2.0,8.0,4.88,7.43,4.21,291.5,0.0625,0.3554415274425615,0.5781518446448146,0.104588404700685,2.4789043919977765
50,6,on,on,2.0,7.0,2.0,6.91,4.88,7.43,95.1875,0.75,0.4360676824583258,0.4360676824583258,0.5781518446448146,0.104588404700685
50,7,the,the,3.0,2.0,7.0,7.73,6.91,4.88,187.25,0.5,0.8410308956254546,0.8480675923414509,0.4360676824583258,0.5781518446448146
50,8,estimates.,estimates,9.0,3.0,2.0,4.3,7.73,6.91,363.9375,0.09375,7.069549041996581,9.824940319685432,0.8480675923414509,0.4360676824583258
51,0,The,the,3.0,0.0,0.0,7.73,0.0,0.0,229.5625,0.03125,3.1110667518296595,3.2821558427250777,0.0,0.0
51,1,interest-only,interest-only,13.0,3.0,0.0,5.12,7.73,0.0,669.5,0.03125,5.869646173841406,19.075395183878427,3.2821558427250777,0.0
51,2,securities,securities,10.0,13.0,3.0,4.24,5.12,7.73,421.59375,0.03125,5.0229709575809345,7.817169363909485,19.075395183878427,3.2821558427250777
51,3,were,were,4.0,10.0,13.0,6.34,4.24,5.12,218.6875,0.40625,4.249025922976681,4.260596191450457,7.817169363909485,19.075395183878427
51,4,priced,priced,6.0,4.0,10.0,3.97,6.34,4.24,364.125,0.15625,4.8396473789364265,5.266110740893481,4.260596191450457,7.817169363909485
51,5,at,at,2.0,6.0,4.0,6.7,3.97,6.34,176.0,0.8125,0.9627286620505372,0.9627286620505372,5.266110740893481,4.260596191450457
51,6,35,NUM,2.0,2.0,6.0,4.93,6.7,3.97,456.71875,0.375,7.441760989905056,7.441760989905056,0.9627286620505372,5.266110740893481
51,7,1/2,NUM/NUM,3.0,2.0,2.0,5.7,4.93,6.7,536.6875,0.25,7.576434120305777,7.788424686615372,7.441760989905056,0.9627286620505372
51,8,to,to,2.0,3.0,2.0,7.43,5.7,4.93,129.5,0.625,2.7287160384814726,2.7287160384814726,7.788424686615372,7.441760989905056
51,9,yield,yield,5.0,2.0,3.0,4.16,7.43,5.7,435.34375,0.15625,6.390738463362553,6.411455608046154,2.7287160384814726,7.788424686615372
51,10,10.72%.,NUM%,5.0,5.0,2.0,1.33,4.16,7.43,669.65625,0.0625,5.529036251498937,14.542449932170328,6.411455608046154,2.7287160384814726
52,0,Kaufman,kaufman,7.0,0.0,0.0,3.28,0.0,0.0,505.28125,0.0,11.215880121522538,13.6403504149707,0.0,0.0
52,1,&,&,1.0,7.0,0.0,0.0,3.28,0.0,115.84375,0.65625,8.419718805189197,5.765697315243857,13.6403504149707,0.0
52,2,"Broad,",broad,5.0,1.0,7.0,4.53,0.0,3.28,335.6875,0.0625,4.985031772206451,12.848638161150536,5.765697315243857,13.6403504149707
52,3,a,a,1.0,5.0,1.0,7.36,4.53,0.0,69.5625,0.84375,9.161759865100535,5.042444640429295,12.848638161150536,5.765697315243857
52,4,home,home,4.0,1.0,5.0,5.81,7.36,4.53,355.59375,0.09375,6.4801833153120825,6.997439742094642,5.042444640429295,12.848638161150536
52,5,building,building,8.0,4.0,1.0,5.29,5.81,7.36,336.3125,0.15625,3.5466636067517356,5.627760617903945,6.997439742094642,5.042444640429295
52,6,"company,",company,7.0,8.0,4.0,5.6,5.29,5.81,253.34375,0.21875,1.579423885908021,2.738182801278164,5.627760617903945,6.997439742094642
52,7,declined,declined,8.0,7.0,8.0,4.21,5.6,5.29,382.9375,0.15625,5.020742378190249,5.660153773332233,2.738182801278164,5.627760617903945
52,8,to,to,2.0,8.0,7.0,7.43,4.21,5.6,68.34375,0.84375,0.2063761464906406,0.2063761464906406,5.660153773332233,2.738182801278164
52,9,identify,identify,8.0,2.0,8.0,4.56,7.43,4.21,505.65625,0.0625,5.759084833844518,5.760725172320441,0.2063761464906406,5.660153773332233
52,10,the,the,3.0,8.0,2.0,7.73,4.56,7.43,106.5625,0.75,0.7441031390061141,0.9399940512685844,5.760725172320441,0.2063761464906406
52,11,institutional,institutional,13.0,3.0,8.0,4.0,7.73,4.56,948.75,0.0,6.91063529633071,11.556295068853927,0.9399940512685844,5.760725172320441
52,12,investors.,investors,9.0,13.0,3.0,4.34,4.0,7.73,399.5,0.0625,0.7390279158989728,3.2498880195201707,11.556295068853927,0.9399940512685844
53,0,The,the,3.0,0.0,0.0,7.73,0.0,0.0,202.3125,0.03125,3.1110667518296595,3.2821558427250777,0.0,0.0
53,1,company,company,7.0,3.0,0.0,5.6,7.73,0.0,282.15625,0.09375,5.1406103958444085,6.578335301580939,3.2821558427250777,0.0
53,2,outpaced,outpaced,8.0,7.0,3.0,2.44,5.6,7.73,480.78125,0.09375,7.493684373861029,13.792661178636838,6.578335301580939,3.2821558427250777
53,3,much,much,4.0,8.0,7.0,6.0,2.44,5.6,247.40625,0.28125,6.370963000823483,6.381352717682223,13.792661178636838,6.578335301580939
53,4,of,of,2.0,4.0,8.0,7.4,6.0,2.44,89.28125,0.6875,0.1095906290927573,0.1095906290927573,6.381352717682223,13.792661178636838
53,5,the,the,3.0,2.0,4.0,7.73,7.4,6.0,154.375,0.53125,0.3446339253502657,0.3525771909166728,0.1095906290927573,6.381352717682223
53,6,chemical,chemical,8.0,3.0,2.0,4.57,7.73,7.4,354.375,0.09375,8.695225071344485,10.78647889661121,0.3525771909166728,0.1095906290927573
53,7,industry,industry,8.0,8.0,3.0,5.19,4.57,7.73,459.65625,0.125,0.3720776163017021,0.4693259135465695,10.78647889661121,0.3525771909166728
53,8,as,as,2.0,8.0,8.0,6.77,5.19,4.57,107.03125,0.84375,4.142956538312497,4.142956538312497,0.4693259135465695,10.78647889661121
53,9,annual,annual,6.0,2.0,8.0,4.94,6.77,5.19,444.90625,0.15625,8.3764227768213,9.33420419561388,4.142956538312497,0.4693259135465695
53,10,profit,profit,6.0,6.0,2.0,4.7,4.94,6.77,284.21875,0.4375,2.1117549782824767,4.680457720981316,9.33420419561388,4.142956538312497
53,11,grew,grew,4.0,6.0,6.0,4.69,4.7,4.94,249.40625,0.34375,2.537861835514775,2.555649268732914,4.680457720981316,9.33420419561388
53,12,fivefold,fivefold,8.0,4.0,6.0,2.32,4.69,4.7,425.75,0.0625,6.238659874063757,7.679829854910281,2.555649268732914,4.680457720981316
53,13,in,in,2.0,8.0,4.0,7.27,2.32,4.69,115.75,0.65625,1.394207308609566,1.394207308609566,7.679829854910281,2.555649268732914
53,14,two,two,3.0,2.0,8.0,6.1,7.27,2.32,159.46875,0.5,5.55058235680265,5.556013381745885,1.394207308609566,7.679829854910281
53,15,years.,years,5.0,3.0,2.0,5.96,6.1,7.27,73.0,0.71875,0.1094697921256084,1.5334256668873252,5.556013381745885,1.394207308609566
54,0,Now,now,3.0,0.0,0.0,6.18,0.0,0.0,211.4375,0.0625,6.600683830858333,6.831710177382559,0.0,0.0
54,1,we're,we're,5.0,3.0,0.0,5.4,6.18,0.0,293.3125,0.34375,4.452741149990459,4.767282941921831,6.831710177382559,0.0
54,2,at,at,2.0,5.0,3.0,6.7,5.4,6.18,139.75,0.5625,4.189173304599262,4.189173304599262,4.767282941921831,6.831710177382559
54,3,the,the,3.0,2.0,5.0,7.73,6.7,5.4,129.375,0.53125,0.8148044929006151,0.8198053460672678,4.189173304599262,4.767282941921831
54,4,bottom,bottom,6.0,3.0,2.0,4.84,7.73,6.7,234.90625,0.125,5.438419224150046,5.550433176765424,0.8198053460672678,4.189173304599262
54,5,of,of,2.0,6.0,3.0,7.4,4.84,7.73,93.5625,0.75,0.0769834304764636,0.0769834304764636,5.550433176765424,0.8198053460672678
54,6,the,the,3.0,2.0,6.0,7.73,7.4,4.84,219.375,0.3125,0.6939727263710331,0.7000280233200407,0.0769834304764636,5.550433176765424
54,7,heap.,heap,4.0,3.0,2.0,3.59,7.73,7.4,146.1875,0.5625,3.623217443579805,5.338452401560609,0.7000280233200407,0.0769834304764636
55,0,"Japan,",japan,5.0,0.0,0.0,4.89,0.0,0.0,288.28125,0.0625,8.295753313468627,12.604823268043369,0.0,0.0
55,1,"however,",however,7.0,5.0,0.0,5.58,4.89,0.0,297.03125,0.03125,4.915025431647807,4.949963360933959,12.604823268043369,0.0
55,2,has,has,3.0,7.0,5.0,6.37,5.58,4.89,93.8125,0.625,1.4455293570507557,1.4638634053409127,4.949963360933959,12.604823268043369
55,3,agreed,agreed,6.0,3.0,7.0,4.84,6.37,5.58,375.78125,0.15625,6.230830060426268,6.245346872433988,1.4638634053409127,4.949963360933959
55,4,to,to,2.0,6.0,3.0,7.43,4.84,6.37,65.53125,0.6875,0.1658915686817437,0.1658915686817437,6.245346872433988,1.4638634053409127
55,5,cut,cut,3.0,2.0,6.0,5.24,7.43,4.84,142.09375,0.40625,4.354572892919613,4.363033216629109,0.1658915686817437,6.245346872433988
55,6,its,its,3.0,3.0,2.0,6.14,5.24,7.43,115.625,0.625,1.2318134097769295,1.2334468757149502,4.363033216629109,0.1658915686817437
55,7,quota,quota,5.0,3.0,3.0,3.53,6.14,5.24,163.875,0.375,7.4647487892355855,7.579148118683818,1.2334468757149502,4.363033216629109
55,8,to,to,2.0,5.0,3.0,7.43,3.53,6.14,116.65625,0.75,3.378422576941759,3.378422576941759,7.579148118683818,1.2334468757149502
55,9,about,about,5.0,2.0,5.0,6.4,7.43,3.53,531.09375,0.15625,4.045757642610205,4.055334830165307,3.378422576941759,7.579148118683818
55,10,5%,NUM%,2.0,5.0,2.0,5.75,6.4,7.43,217.5,0.40625,6.518456221024017,6.518456221024017,4.055334830165307,3.378422576941759
55,11,from,from,4.0,2.0,5.0,6.63,5.75,6.4,392.59375,0.40625,1.459242506098704,1.4595109968137194,6.518456221024017,4.055334830165307
55,12,5.9%,NUM%,3.0,4.0,2.0,3.12,6.63,5.75,371.9375,0.09375,7.854679803269086,8.782562917990177,1.4595109968137194,6.518456221024017
55,13,previously.,previously,10.0,3.0,4.0,4.83,3.12,6.63,259.65625,0.25,7.595924196179546,10.149021472140385,8.782562917990177,1.4595109968137194
56,0,The,the,3.0,0.0,0.0,7.73,0.0,0.0,229.1875,0.0625,3.1110667518296595,3.2821558427250777,0.0,0.0
56,1,balance,balance,7.0,3.0,0.0,4.76,7.73,0.0,379.6875,0.1875,7.973864545320012,10.011860693243364,3.2821558427250777,0.0
56,2,is,is,2.0,7.0,3.0,7.07,4.76,7.73,147.65625,0.625,3.1167084454464913,3.1167084454464913,10.011860693243364,3.2821558427250777
56,3,supplied,supplied,8.0,2.0,7.0,4.24,7.07,4.76,467.5625,0.0625,6.757851261636038,12.810406345459793,3.1167084454464913,10.011860693243364
56,4,by,by,2.0,8.0,2.0,6.66,4.24,7.07,135.65625,0.53125,0.2377115045905071,0.2377115045905071,12.810406345459793,3.1167084454464913
56,5,a,a,1.0,2.0,8.0,7.36,6.66,4.24,52.4375,0.90625,5.919275090747163,2.228652931313878,0.2377115045905071,12.810406345459793
56,6,host,host,4.0,1.0,2.0,4.77,7.36,6.66,261.9375,0.375,6.836159280277716,7.070922701236224,2.228652931313878,0.2377115045905071
56,7,of,of,2.0,4.0,1.0,7.4,4.77,7.36,92.09375,0.78125,0.0291950909270042,0.0291950909270042,7.070922701236224,2.228652931313878
56,8,smaller,smaller,7.0,2.0,4.0,4.8,7.4,4.77,347.40625,0.125,5.157664562935565,6.797378762671848,0.0291950909270042,7.070922701236224
56,9,"exporters,",exporters,9.0,7.0,2.0,3.3,4.8,7.4,434.1875,0.0625,6.627622040373751,11.289394207016144,6.797378762671848,0.0291950909270042
56,10,such,such,4.0,9.0,7.0,5.84,3.3,4.8,143.0,0.65625,2.674590606712435,2.675248018215946,11.289394207016144,6.797378762671848
56,11,as,as,2.0,4.0,9.0,6.77,5.84,3.3,85.40625,0.71875,0.0080694763554305,0.0080694763554305,2.675248018215946,11.289394207016144
56,12,Australia,australia,9.0,2.0,4.0,5.06,6.77,5.84,396.28125,0.0625,4.422742498266025,6.100986155568236,0.0080694763554305,2.675248018215946
56,13,and,and,3.0,9.0,2.0,7.41,5.06,6.77,70.03125,0.75,0.4610995781073512,0.4619022063843232,6.100986155568236,0.0080694763554305
56,14,Venezuela.,venezuela,9.0,3.0,9.0,3.93,7.41,5.06,408.875,0.0625,6.666913061897503,7.495611457146325,0.4619022063843232,6.100986155568236
57,1,shelf,shelf,5.0,0.0,0.0,4.02,0.0,0.0,581.5625,0.25,4.634361954035326,15.045049279829437,0.0,0.0
57,2,space,space,5.0,5.0,0.0,5.23,4.02,0.0,431.53125,0.28125,1.460354853830907,1.4803807193400509,15.045049279829437,0.0
57,3,was,was,3.0,5.0,5.0,6.82,5.23,4.02,236.3125,0.40625,2.874178172034476,2.9014844988852886,1.4803807193400509,15.045049279829437
57,4,"cheap,",cheap,5.0,3.0,5.0,4.71,6.82,5.23,342.40625,0.15625,5.2623400766224435,6.32731240295076,2.9014844988852886,1.4803807193400509
57,5,bigger,bigger,6.0,5.0,3.0,4.74,4.71,6.82,375.0625,0.15625,6.400787462729298,9.407672991244162,6.32731240295076,2.9014844988852886
57,6,was,was,3.0,6.0,5.0,6.82,4.74,4.71,266.375,0.59375,3.792820712209348,3.829722580906534,9.407672991244162,6.32731240295076
57,7,"better,""",better,6.0,3.0,6.0,5.76,6.82,4.74,274.625,0.25,0.5354967731203928,2.9271243028560505,3.829722580906534,9.407672991244162
57,8,says,says,4.0,6.0,3.0,5.49,5.76,6.82,91.5,0.6875,5.403015694648268,5.640676262166458,2.9271243028560505,3.829722580906534
57,9,Hugh,hugh,4.0,4.0,6.0,4.01,5.49,5.76,300.0,0.28125,7.8891937004817905,8.93258235002395,5.640676262166458,2.9271243028560505
57,10,"Zurkuhlen,",zurkuhlen,9.0,4.0,4.0,0.0,4.01,5.49,467.875,0.15625,10.937703080486216,30.595946307708616,8.93258235002395,5.640676262166458
